,playerID,yearID,gameNum,gameID,teamID,lgID,GP,startingPos
0,gomezle01,1933,1.0,ALS193307060,NYA,AL,100.0,1.0
1,ferreri01,1933,1.0,ALS193307060,BOS,AL,100.0,12.0
2,gehrilo01,1933,1.0,ALS193307060,NYA,AL,100.0,23.0
3,gehrich01,1933,1.0,ALS193307060,DET,AL,100.0,34.0
4,dykesji01,1933,1.0,ALS193307060,CHA,AL,100.0,45.0
5,cronijo01,1933,1.0,ALS193307060,WS1,AL,100.0,56.0
6,chapmbe01,1933,1.0,ALS193307060,WS1,AL,100.0,67.0
7,simmoal01,1933,1.0,ALS193307060,CHA,AL,100.0,78.0
8,ruthba01,1933,1.0,ALS193307060,NYA,AL,100.0,89.0
9,averiea01,1933,1.0,ALS193307060,CLE,AL,100.0,
10,crowdal01,1933,1.0,ALS193307060,WS1,AL,100.0,
11,dickebi01,1933,1.0,ALS193307060,NYA,AL,1.0,
12,ferrewe01,1933,1.0,ALS193307060,CLE,AL,1.0,
13,foxxji01,1933,1.0,ALS193307060,PHA,AL,1.0,
14,grovele01,1933,1.0,ALS193307060,PHA,AL,100.0,
15,hildeor01,1933,1.0,ALS193307060,CLE,AL,1.0,
16,lazzeto01,1933,1.0,ALS193307060,NYA,AL,1.0,
17,westsa01,1933,1.0,ALS193307060,SLA,AL,100.0,
18,hallabi01,1933,1.0,ALS193307060,SLN,NL,100.0,1.0
19,wilsoji01,1933,1.0,ALS193307060,SLN,NL,100.0,12.0
20,terrybi01,1933,1.0,ALS193307060,NY1,NL,100.0,23.0
21,friscfr01,1933,1.0,ALS193307060,SLN,NL,100.0,34.0
22,martipe01,1933,1.0,ALS193307060,SLN,NL,100.0,45.0
23,bartedi01,1933,1.0,ALS193307060,PHI,NL,100.0,56.0
24,hafeych01,1933,1.0,ALS193307060,CIN,NL,100.0,67.0
25,bergewa01,1933,1.0,ALS193307060,BSN,NL,100.0,78.0
26,kleinch01,1933,1.0,ALS193307060,PHI,NL,100.0,89.0
27,cuccito01,1933,1.0,ALS193307060,BRO,NL,100.0,
28,engliwo01,1933,1.0,ALS193307060,CHN,NL,100.0,
29,hartnga01,1933,1.0,ALS193307060,CHN,NL,100.0,
30,hubbeca01,1933,1.0,ALS193307060,NY1,NL,100.0,
31,odoulle01,1933,1.0,ALS193307060,NY1,NL,100.0,
32,schumha02,1933,1.0,ALS193307060,NY1,NL,1.0,
33,traynpi01,1933,1.0,ALS193307060,PIT,NL,100.0,
34,wanerpa01,1933,1.0,ALS193307060,PIT,NL,100.0,
35,warnelo01,1933,1.0,ALS193307060,CHN,NL,100.0,
36,gomezle01,1934,1.0,NLS193407100,NYA,AL,100.0,1.0
37,dickebi01,1934,1.0,NLS193407100,NYA,AL,100.0,12.0
38,gehrilo01,1934,1.0,NLS193407100,NYA,AL,100.0,23.0
39,gehrich01,1934,1.0,NLS193407100,DET,AL,100.0,34.0
40,foxxji01,1934,1.0,NLS193407100,PHA,AL,100.0,45.0
41,cronijo01,1934,1.0,NLS193407100,WS1,AL,100.0,56.0
42,manushe01,1934,1.0,NLS193407100,WS1,AL,100.0,67.0
43,simmoal01,1934,1.0,NLS193407100,CHA,AL,100.0,78.0
44,ruthba01,1934,1.0,NLS193407100,NYA,AL,100.0,89.0
45,averiea01,1934,1.0,NLS193407100,CLE,AL,100.0,
46,bridgto01,1934,1.0,NLS193407100,DET,AL,1.0,
47,chapmbe01,1934,1.0,NLS193407100,NYA,AL,100.0,
48,cochrmi01,1934,1.0,NLS193407100,DET,AL,100.0,
49,dykesji01,1934,1.0,NLS193407100,CHA,AL,1.0,
50,ferreri01,1934,1.0,NLS193407100,BOS,AL,1.0,
51,hardeme01,1934,1.0,NLS193407100,CLE,AL,100.0,
52,higgipi01,1934,1.0,NLS193407100,PHA,AL,1.0,
53,ruffire01,1934,1.0,NLS193407100,NYA,AL,100.0,
54,russeja01,1934,1.0,NLS193407100,WS1,AL,1.0,
55,westsa01,1934,1.0,NLS193407100,SLA,AL,100.0,
56,hubbeca01,1934,1.0,NLS193407100,NY1,NL,100.0,1.0
57,hartnga01,1934,1.0,NLS193407100,CHN,NL,100.0,12.0
58,terrybi01,1934,1.0,NLS193407100,NY1,NL,100.0,23.0
59,friscfr01,1934,1.0,NLS193407100,SLN,NL,100.0,34.0
60,traynpi01,1934,1.0,NLS193407100,PIT,NL,100.0,45.0
61,jackstr01,1934,1.0,NLS193407100,NY1,NL,100.0,56.0
62,medwijo01,1934,1.0,NLS193407100,SLN,NL,100.0,67.0
63,bergewa01,1934,1.0,NLS193407100,BSN,NL,100.0,78.0
64,cuyleki01,1934,1.0,NLS193407100,CHN,NL,100.0,89.0
65,deandi01,1934,1.0,NLS193407100,SLN,NL,100.0,
66,frankfr02,1934,1.0,NLS193407100,BSN,NL,100.0,
67,hermabi01,1934,1.0,NLS193407100,CHN,NL,100.0,
68,hermabi01,1934,1.0,NLS193407100,CHN,NL,100.0,
69,kleinch01,1934,1.0,NLS193407100,CHN,NL,100.0,
70,lopezal01,1934,1.0,NLS193407100,BRO,NL,100.0,
71,martipe01,1934,1.0,NLS193407100,SLN,NL,100.0,
72,moorejo02,1934,1.0,NLS193407100,NY1,NL,1.0,
73,mungova01,1934,1.0,NLS193407100,BRO,NL,100.0,
74,ottme01,1934,1.0,NLS193407100,NY1,NL,100.0,
75,vaughar01,1934,1.0,NLS193407100,PIT,NL,100.0,
76,wanerpa01,1934,1.0,NLS193407100,PIT,NL,100.0,
77,warnelo01,1934,1.0,NLS193407100,CHN,NL,100.0,
78,gomezle01,1935,1.0,ALS193507080,NYA,AL,100.0,1.0
79,hemslro01,1935,1.0,ALS193507080,SLA,AL,100.0,12.0
80,gehrilo01,1935,1.0,ALS193507080,NYA,AL,100.0,23.0
81,gehrich01,1935,1.0,ALS193507080,DET,AL,100.0,34.0
82,foxxji01,1935,1.0,ALS193507080,PHA,AL,100.0,45.0
83,cronijo01,1935,1.0,ALS193507080,BOS,AL,100.0,56.0
84,johnsbo01,1935,1.0,ALS193507080,PHA,AL,100.0,67.0
85,simmoal01,1935,1.0,ALS193507080,CHA,AL,100.0,78.0
86,vosmijo01,1935,1.0,ALS193507080,CLE,AL,100.0,89.0
87,averiea01,1935,1.0,ALS193507080,CLE,AL,1.0,
88,bluegos01,1935,1.0,ALS193507080,WS1,AL,100.0,
89,bridgto01,1935,1.0,ALS193507080,DET,AL,1.0,
90,chapmbe01,1935,1.0,ALS193507080,NYA,AL,100.0,
91,cochrmi01,1935,1.0,ALS193507080,DET,AL,1.0,
92,cramedo01,1935,1.0,ALS193507080,PHA,AL,100.0,
93,ferreri01,1935,1.0,ALS193507080,BOS,AL,1.0,
94,grovele01,1935,1.0,ALS193507080,BOS,AL,1.0,
95,hardeme01,1935,1.0,ALS193507080,CLE,AL,100.0,
96,myerbu01,1935,1.0,ALS193507080,WS1,AL,1.0,
97,rowesc01,1935,1.0,ALS193507080,DET,AL,1.0,
98,westsa01,1935,1.0,ALS193507080,SLA,AL,1.0,
99,walkebi01,1935,1.0,ALS193507080,SLN,NL,100.0,1.0
100,wilsoji01,1935,1.0,ALS193507080,PHI,NL,100.0,12.0
101,terrybi01,1935,1.0,ALS193507080,NY1,NL,100.0,23.0
102,hermabi01,1935,1.0,ALS193507080,CHN,NL,100.0,34.0
103,martipe01,1935,1.0,ALS193507080,SLN,NL,100.0,45.0
104,vaughar01,1935,1.0,ALS193507080,PIT,NL,100.0,56.0
105,medwijo01,1935,1.0,ALS193507080,SLN,NL,100.0,67.0
106,bergewa01,1935,1.0,ALS193507080,BSN,NL,100.0,78.0
107,ottme01,1935,1.0,ALS193507080,NY1,NL,100.0,89.0
108,colliri02,1935,1.0,ALS193507080,SLN,NL,100.0,
109,deandi01,1935,1.0,ALS193507080,SLN,NL,100.0,
110,derripa01,1935,1.0,ALS193507080,CIN,NL,100.0,
111,friscfr01,1935,1.0,ALS193507080,SLN,NL,1.0,
112,hartnga01,1935,1.0,ALS193507080,CHN,NL,100.0,
113,hubbeca01,1935,1.0,ALS193507080,NY1,NL,1.0,
114,mancugu01,1935,1.0,ALS193507080,NY1,NL,100.0,
115,moorejo02,1935,1.0,ALS193507080,NY1,NL,100.0,
116,mungova01,1935,1.0,ALS193507080,BRO,NL,1.0,
117,schumha02,1935,1.0,ALS193507080,NY1,NL,100.0,
118,wanerpa01,1935,1.0,ALS193507080,PIT,NL,100.0,
119,whitebu01,1935,1.0,ALS193507080,SLN,NL,100.0,
120,grovele01,1936,1.0,NLS193607070,BOS,AL,100.0,1.0
121,ferreri01,1936,1.0,NLS193607070,BOS,AL,100.0,12.0
122,gehrilo01,1936,1.0,NLS193607070,NYA,AL,100.0,23.0
123,gehrich01,1936,1.0,NLS193607070,DET,AL,100.0,34.0
124,higgipi01,1936,1.0,NLS193607070,PHA,AL,100.0,45.0
125,applilu01,1936,1.0,NLS193607070,CHA,AL,100.0,56.0
126,radclri01,1936,1.0,NLS193607070,CHA,AL,100.0,67.0
127,averiea01,1936,1.0,NLS193607070,CLE,AL,100.0,78.0
128,dimagjo01,1936,1.0,NLS193607070,NYA,AL,100.0,89.0
129,bridgto01,1936,1.0,NLS193607070,DET,AL,1.0,
130,chapmbe01,1936,1.0,NLS193607070,WS1,AL,100.0,
131,crosefr01,1936,1.0,NLS193607070,NYA,AL,100.0,
132,dickebi01,1936,1.0,NLS193607070,NYA,AL,100.0,
133,foxxji01,1936,1.0,NLS193607070,BOS,AL,100.0,
134,gomezle01,1936,1.0,NLS193607070,NYA,AL,1.0,
135,gosligo01,1936,1.0,NLS193607070,DET,AL,100.0,
136,hardeme01,1936,1.0,NLS193607070,CLE,AL,100.0,
137,hemslro01,1936,1.0,NLS193607070,SLA,AL,1.0,
138,kenneve01,1936,1.0,NLS193607070,CHA,AL,1.0,
139,pearsmo01,1936,1.0,NLS193607070,NYA,AL,1.0,
140,rowesc01,1936,1.0,NLS193607070,DET,AL,100.0,
141,selkige01,1936,1.0,NLS193607070,NYA,AL,100.0,
142,deandi01,1936,1.0,NLS193607070,SLN,NL,100.0,1.0
143,hartnga01,1936,1.0,NLS193607070,CHN,NL,100.0,12.0
144,colliri02,1936,1.0,NLS193607070,SLN,NL,100.0,23.0
145,hermabi01,1936,1.0,NLS193607070,CHN,NL,100.0,34.0
146,whitnpi01,1936,1.0,NLS193607070,PHI,NL,100.0,45.0
147,durocle01,1936,1.0,NLS193607070,SLN,NL,100.0,56.0
148,medwijo01,1936,1.0,NLS193607070,SLN,NL,100.0,67.0
149,galanau01,1936,1.0,NLS193607070,CHN,NL,100.0,78.0
150,demarfr02,1936,1.0,NLS193607070,CHN,NL,100.0,89.0
151,bergewa01,1936,1.0,NLS193607070,BSN,NL,1.0,
152,daviscu01,1936,1.0,NLS193607070,CHN,NL,100.0,
153,hubbeca01,1936,1.0,NLS193607070,NY1,NL,100.0,
154,lombaer01,1936,1.0,NLS193607070,CIN,NL,1.0,
155,martist01,1936,1.0,NLS193607070,SLN,NL,1.0,
156,moorejo02,1936,1.0,NLS193607070,NY1,NL,1.0,
157,mungova01,1936,1.0,NLS193607070,BRO,NL,1.0,
158,ottme01,1936,1.0,NLS193607070,NY1,NL,100.0,
159,riggsle01,1936,1.0,NLS193607070,CIN,NL,100.0,
160,suhrgu01,1936,1.0,NLS193607070,PIT,NL,1.0,
161,vaughar01,1936,1.0,NLS193607070,PIT,NL,1.0,
162,warnelo01,1936,1.0,NLS193607070,CHN,NL,100.0,
163,gomezle01,1937,1.0,ALS193707070,NYA,AL,100.0,1.0
164,dickebi01,1937,1.0,ALS193707070,NYA,AL,100.0,12.0
165,gehrilo01,1937,1.0,ALS193707070,NYA,AL,100.0,23.0
166,gehrich01,1937,1.0,ALS193707070,DET,AL,100.0,34.0
167,rolfere01,1937,1.0,ALS193707070,NYA,AL,100.0,45.0
168,cronijo01,1937,1.0,ALS193707070,BOS,AL,100.0,56.0
169,westsa01,1937,1.0,ALS193707070,SLA,AL,100.0,67.0
170,averiea01,1937,1.0,ALS193707070,CLE,AL,100.0,78.0
171,dimagjo01,1937,1.0,ALS193707070,NYA,AL,100.0,89.0
172,bellbe01,1937,1.0,ALS193707070,SLA,AL,1.0,
173,bridgto01,1937,1.0,ALS193707070,DET,AL,100.0,
174,cliftha01,1937,1.0,ALS193707070,SLA,AL,1.0,
175,cramedo01,1937,1.0,ALS193707070,BOS,AL,1.0,
176,ferreri01,1937,1.0,ALS193707070,WS1,AL,1.0,
177,ferrewe01,1937,1.0,ALS193707070,WS1,AL,1.0,
178,foxxji01,1937,1.0,ALS193707070,BOS,AL,100.0,
179,greenha01,1937,1.0,ALS193707070,DET,AL,1.0,
180,grovele01,1937,1.0,ALS193707070,BOS,AL,1.0,
181,hardeme01,1937,1.0,ALS193707070,CLE,AL,100.0,
182,moseswa01,1937,1.0,ALS193707070,PHA,AL,1.0,
183,murphjo04,1937,1.0,ALS193707070,NYA,AL,1.0,
184,myerbu01,1937,1.0,ALS193707070,WS1,AL,1.0,
185,sewellu01,1937,1.0,ALS193707070,CHA,AL,1.0,
186,stratmo01,1937,1.0,ALS193707070,CHA,AL,1.0,
187,walkege02,1937,1.0,ALS193707070,DET,AL,1.0,
188,deandi01,1937,1.0,ALS193707070,SLN,NL,100.0,1.0
189,hartnga01,1937,1.0,ALS193707070,CHN,NL,100.0,12.0
190,mizejo01,1937,1.0,ALS193707070,SLN,NL,100.0,23.0
191,hermabi01,1937,1.0,ALS193707070,CHN,NL,100.0,34.0
192,vaughar01,1937,1.0,ALS193707070,PIT,NL,100.0,45.0
193,bartedi01,1937,1.0,ALS193707070,NY1,NL,100.0,56.0
194,medwijo01,1937,1.0,ALS193707070,SLN,NL,100.0,67.0
195,demarfr02,1937,1.0,ALS193707070,CHN,NL,100.0,78.0
196,wanerpa01,1937,1.0,ALS193707070,PIT,NL,100.0,89.0
197,blantcy01,1937,1.0,ALS193707070,PIT,NL,100.0,
198,colliri02,1937,1.0,ALS193707070,CHN,NL,100.0,
199,grissle01,1937,1.0,ALS193707070,CIN,NL,100.0,
200,hubbeca01,1937,1.0,ALS193707070,NY1,NL,100.0,
201,jurgebi01,1937,1.0,ALS193707070,CHN,NL,1.0,
202,lombaer01,1937,1.0,ALS193707070,CIN,NL,1.0,
203,mancugu01,1937,1.0,ALS193707070,NY1,NL,100.0,
204,martipe01,1937,1.0,ALS193707070,SLN,NL,1.0,
205,moorege03,1937,1.0,ALS193707070,BSN,NL,1.0,
206,moorejo02,1937,1.0,ALS193707070,NY1,NL,100.0,
207,mungova01,1937,1.0,ALS193707070,BRO,NL,100.0,
208,ottme01,1937,1.0,ALS193707070,NY1,NL,100.0,
209,waltebu01,1937,1.0,ALS193707070,PHI,NL,100.0,
210,whitebu01,1937,1.0,ALS193707070,NY1,NL,100.0,
211,gomezle01,1938,1.0,NLS193807060,NYA,AL,100.0,1.0
212,dickebi01,1938,1.0,NLS193807060,NYA,AL,100.0,12.0
213,foxxji01,1938,1.0,NLS193807060,BOS,AL,100.0,23.0
214,gehrich01,1938,1.0,NLS193807060,DET,AL,100.0,34.0
215,lewisbu01,1938,1.0,NLS193807060,WS1,AL,100.0,45.0
216,cronijo01,1938,1.0,NLS193807060,BOS,AL,100.0,56.0
217,kreevmi01,1938,1.0,NLS193807060,CHA,AL,100.0,67.0
218,averiea01,1938,1.0,NLS193807060,CLE,AL,100.0,78.0
219,dimagjo01,1938,1.0,NLS193807060,NYA,AL,100.0,89.0
220,allenjo02,1938,1.0,NLS193807060,CLE,AL,100.0,
221,cramedo01,1938,1.0,NLS193807060,BOS,AL,100.0,
222,fellebo01,1938,1.0,NLS193807060,CLE,AL,1.0,
223,ferreri01,1938,1.0,NLS193807060,WS1,AL,1.0,
224,gehrilo01,1938,1.0,NLS193807060,NYA,AL,100.0,
225,greenha01,1938,1.0,NLS193807060,DET,AL,1.0,
226,grovele01,1938,1.0,NLS193807060,BOS,AL,100.0,
227,johnsbo01,1938,1.0,NLS193807060,PHA,AL,100.0,
228,kenneve01,1938,1.0,NLS193807060,DET,AL,1.0,
229,murphjo04,1938,1.0,NLS193807060,NYA,AL,1.0,
230,newsobo01,1938,1.0,NLS193807060,SLA,AL,1.0,
231,rolfere01,1938,1.0,NLS193807060,NYA,AL,1.0,
232,ruffire01,1938,1.0,NLS193807060,NYA,AL,1.0,
233,travice01,1938,1.0,NLS193807060,WS1,AL,1.0,
234,yorkru01,1938,1.0,NLS193807060,DET,AL,100.0,
235,vandejo01,1938,1.0,NLS193807060,CIN,NL,100.0,1.0
236,lombaer01,1938,1.0,NLS193807060,CIN,NL,100.0,12.0
237,mccorfr01,1938,1.0,NLS193807060,CIN,NL,100.0,23.0
238,hermabi01,1938,1.0,NLS193807060,CHN,NL,100.0,34.0
239,hackst01,1938,1.0,NLS193807060,CHN,NL,100.0,45.0
240,durocle01,1938,1.0,NLS193807060,BRO,NL,100.0,56.0
241,medwijo01,1938,1.0,NLS193807060,SLN,NL,100.0,67.0
242,ottme01,1938,1.0,NLS193807060,NY1,NL,100.0,78.0
243,goodmiv01,1938,1.0,NLS193807060,CIN,NL,100.0,89.0
244,brownma01,1938,1.0,NLS193807060,PIT,NL,100.0,
245,cuccito01,1938,1.0,NLS193807060,BSN,NL,1.0,
246,danniha01,1938,1.0,NLS193807060,NY1,NL,1.0,
247,derripa01,1938,1.0,NLS193807060,CIN,NL,1.0,
248,hartnga01,1938,1.0,NLS193807060,CHN,NL,1.0,
249,hubbeca01,1938,1.0,NLS193807060,NY1,NL,1.0,
250,lavagco01,1938,1.0,NLS193807060,BRO,NL,1.0,
251,leebi02,1938,1.0,NLS193807060,CHN,NL,100.0,
252,leibeha01,1938,1.0,NLS193807060,NY1,NL,100.0,
253,martihe01,1938,1.0,NLS193807060,PHI,NL,1.0,
254,moorejo02,1938,1.0,NLS193807060,NY1,NL,1.0,
255,phelpba01,1938,1.0,NLS193807060,BRO,NL,1.0,
256,turneji01,1938,1.0,NLS193807060,BSN,NL,1.0,
257,vaughar01,1938,1.0,NLS193807060,PIT,NL,1.0,
258,wanerll01,1938,1.0,NLS193807060,PIT,NL,1.0,
259,ruffire01,1939,1.0,ALS193907110,NYA,AL,100.0,1.0
260,dickebi01,1939,1.0,ALS193907110,NYA,AL,100.0,12.0
261,greenha01,1939,1.0,ALS193907110,DET,AL,100.0,23.0
262,gordojo01,1939,1.0,ALS193907110,NYA,AL,100.0,34.0
263,rolfere01,1939,1.0,ALS193907110,NYA,AL,100.0,45.0
264,cronijo01,1939,1.0,ALS193907110,BOS,AL,100.0,56.0
265,selkige01,1939,1.0,ALS193907110,NYA,AL,100.0,67.0
266,dimagjo01,1939,1.0,ALS193907110,NYA,AL,100.0,78.0
267,cramedo01,1939,1.0,ALS193907110,BOS,AL,100.0,89.0
268,applilu01,1939,1.0,ALS193907110,CHA,AL,1.0,
269,bridgto01,1939,1.0,ALS193907110,DET,AL,100.0,
270,casege01,1939,1.0,ALS193907110,WS1,AL,1.0,
271,crosefr01,1939,1.0,ALS193907110,NYA,AL,1.0,
272,fellebo01,1939,1.0,ALS193907110,CLE,AL,100.0,
273,foxxji01,1939,1.0,ALS193907110,BOS,AL,1.0,
274,gehrilo01,1939,1.0,ALS193907110,NYA,AL,1.0,
275,gomezle01,1939,1.0,ALS193907110,NYA,AL,1.0,
276,grovele01,1939,1.0,ALS193907110,BOS,AL,1.0,
277,hayesfr01,1939,1.0,ALS193907110,PHA,AL,1.0,
278,hemslro01,1939,1.0,ALS193907110,CLE,AL,1.0,
279,hoagmy01,1939,1.0,ALS193907110,SLA,AL,100.0,
280,johnsbo01,1939,1.0,ALS193907110,PHA,AL,1.0,
281,lyonste01,1939,1.0,ALS193907110,CHA,AL,1.0,
282,mcquige02,1939,1.0,ALS193907110,SLA,AL,1.0,
283,murphjo04,1939,1.0,ALS193907110,NYA,AL,1.0,
284,newsobo01,1939,1.0,ALS193907110,DET,AL,1.0,
285,derripa01,1939,1.0,ALS193907110,CIN,NL,100.0,1.0
286,lombaer01,1939,1.0,ALS193907110,CIN,NL,100.0,12.0
287,mccorfr01,1939,1.0,ALS193907110,CIN,NL,100.0,23.0
288,freylo01,1939,1.0,ALS193907110,CIN,NL,100.0,34.0
289,hackst01,1939,1.0,ALS193907110,CHN,NL,100.0,45.0
290,vaughar01,1939,1.0,ALS193907110,PIT,NL,100.0,56.0
291,medwijo01,1939,1.0,ALS193907110,SLN,NL,100.0,67.0
292,ottme01,1939,1.0,ALS193907110,NY1,NL,100.0,78.0
293,goodmiv01,1939,1.0,ALS193907110,CIN,NL,100.0,89.0
294,arnovmo01,1939,1.0,ALS193907110,PHI,NL,1.0,
295,camildo01,1939,1.0,ALS193907110,BRO,NL,100.0,
296,danniha01,1939,1.0,ALS193907110,NY1,NL,1.0,
297,daviscu01,1939,1.0,ALS193907110,SLN,NL,1.0,
298,fettelo01,1939,1.0,ALS193907110,BSN,NL,100.0,
299,hermabi01,1939,1.0,ALS193907110,CHN,NL,100.0,
300,jurgebi01,1939,1.0,ALS193907110,NY1,NL,1.0,
301,lavagco01,1939,1.0,ALS193907110,BRO,NL,1.0,
302,leebi02,1939,1.0,ALS193907110,CHN,NL,100.0,
303,milleed03,1939,1.0,ALS193907110,BSN,NL,1.0,
304,mizejo01,1939,1.0,ALS193907110,SLN,NL,100.0,
305,moorete01,1939,1.0,ALS193907110,SLN,NL,100.0,
306,phelpba01,1939,1.0,ALS193907110,BRO,NL,100.0,
307,vandejo01,1939,1.0,ALS193907110,CIN,NL,1.0,
308,waltebu01,1939,1.0,ALS193907110,CIN,NL,1.0,
309,warnelo01,1939,1.0,ALS193907110,SLN,NL,1.0,
310,wyattwh01,1939,1.0,ALS193907110,BRO,NL,1.0,
311,ruffire01,1940,1.0,NLS194007090,NYA,AL,100.0,1.0
312,dickebi01,1940,1.0,NLS194007090,NYA,AL,100.0,12.0
313,foxxji01,1940,1.0,NLS194007090,BOS,AL,100.0,23.0
314,gordojo01,1940,1.0,NLS194007090,NYA,AL,100.0,34.0
315,travice01,1940,1.0,NLS194007090,WS1,AL,100.0,45.0
316,applilu01,1940,1.0,NLS194007090,CHA,AL,100.0,56.0
317,willite01,1940,1.0,NLS194007090,BOS,AL,100.0,67.0
318,dimagjo01,1940,1.0,NLS194007090,NYA,AL,100.0,78.0
319,kellech01,1940,1.0,NLS194007090,NYA,AL,100.0,89.0
320,boudrlo01,1940,1.0,NLS194007090,CLE,AL,100.0,
321,bridgto01,1940,1.0,NLS194007090,DET,AL,1.0,
322,cramedo01,1940,1.0,NLS194007090,BOS,AL,1.0,
323,fellebo01,1940,1.0,NLS194007090,CLE,AL,100.0,
324,finnelo01,1940,1.0,NLS194007090,BOS,AL,100.0,
325,greenha01,1940,1.0,NLS194007090,DET,AL,100.0,
326,hayesfr01,1940,1.0,NLS194007090,PHA,AL,100.0,
327,hemslro01,1940,1.0,NLS194007090,CLE,AL,100.0,
328,johnsbo01,1940,1.0,NLS194007090,PHA,AL,1.0,
329,keltnke01,1940,1.0,NLS194007090,CLE,AL,100.0,
330,leonadu02,1940,1.0,NLS194007090,WS1,AL,1.0,
331,mackra01,1940,1.0,NLS194007090,CLE,AL,100.0,
332,mcquige02,1940,1.0,NLS194007090,SLA,AL,1.0,
333,milnaal01,1940,1.0,NLS194007090,CLE,AL,1.0,
334,newsobo01,1940,1.0,NLS194007090,DET,AL,100.0,
335,pearsmo01,1940,1.0,NLS194007090,NYA,AL,1.0,
336,rolfere01,1940,1.0,NLS194007090,NYA,AL,1.0,
337,derripa01,1940,1.0,NLS194007090,CIN,NL,100.0,1.0
338,lombaer01,1940,1.0,NLS194007090,CIN,NL,100.0,12.0
339,mizejo01,1940,1.0,NLS194007090,SLN,NL,100.0,23.0
340,hermabi01,1940,1.0,NLS194007090,CHN,NL,100.0,34.0
341,lavagco01,1940,1.0,NLS194007090,BRO,NL,100.0,45.0
342,vaughar01,1940,1.0,NLS194007090,PIT,NL,100.0,56.0
343,medwijo01,1940,1.0,NLS194007090,BRO,NL,100.0,67.0
344,moorete01,1940,1.0,NLS194007090,SLN,NL,100.0,78.0
345,westma02,1940,1.0,NLS194007090,BSN,NL,100.0,89.0
346,coscape01,1940,1.0,NLS194007090,BRO,NL,100.0,
347,danniha01,1940,1.0,NLS194007090,NY1,NL,100.0,
348,durocle01,1940,1.0,NLS194007090,BRO,NL,1.0,
349,frencla01,1940,1.0,NLS194007090,CHN,NL,100.0,
350,higbeki01,1940,1.0,NLS194007090,PHI,NL,1.0,
351,hubbeca01,1940,1.0,NLS194007090,NY1,NL,100.0,
352,jurgebi01,1940,1.0,NLS194007090,NY1,NL,1.0,
353,leibeha01,1940,1.0,NLS194007090,CHN,NL,1.0,
354,maypi01,1940,1.0,NLS194007090,PHI,NL,100.0,
355,mccorfr01,1940,1.0,NLS194007090,CIN,NL,100.0,
356,milleed03,1940,1.0,NLS194007090,BSN,NL,100.0,
357,moorejo02,1940,1.0,NLS194007090,NY1,NL,100.0,
358,mulcahu01,1940,1.0,NLS194007090,PHI,NL,1.0,
359,nichobi01,1940,1.0,NLS194007090,CHN,NL,100.0,
360,ottme01,1940,1.0,NLS194007090,NY1,NL,100.0,
361,phelpba01,1940,1.0,NLS194007090,BRO,NL,100.0,
362,waltebu01,1940,1.0,NLS194007090,CIN,NL,100.0,
363,wyattwh01,1940,1.0,NLS194007090,BRO,NL,100.0,
364,fellebo01,1941,1.0,ALS194107080,CLE,AL,100.0,1.0
365,dickebi01,1941,1.0,ALS194107080,NYA,AL,100.0,12.0
366,yorkru01,1941,1.0,ALS194107080,DET,AL,100.0,23.0
367,doerrbo01,1941,1.0,ALS194107080,BOS,AL,100.0,34.0
368,travice01,1941,1.0,ALS194107080,WS1,AL,100.0,45.0
369,cronijo01,1941,1.0,ALS194107080,BOS,AL,100.0,56.0
370,willite01,1941,1.0,ALS194107080,BOS,AL,100.0,67.0
371,dimagjo01,1941,1.0,ALS194107080,NYA,AL,100.0,78.0
372,heathje01,1941,1.0,ALS194107080,CLE,AL,100.0,89.0
373,applilu01,1941,1.0,ALS194107080,CHA,AL,1.0,
374,bentoal01,1941,1.0,ALS194107080,DET,AL,1.0,
375,boudrlo01,1941,1.0,ALS194107080,CLE,AL,100.0,
376,cullero01,1941,1.0,ALS194107080,SLA,AL,100.0,
377,dimagdo01,1941,1.0,ALS194107080,BOS,AL,100.0,
378,foxxji01,1941,1.0,ALS194107080,BOS,AL,100.0,
379,gordojo01,1941,1.0,ALS194107080,NYA,AL,100.0,
380,hayesfr01,1941,1.0,ALS194107080,PHA,AL,100.0,
381,hudsosi01,1941,1.0,ALS194107080,WS1,AL,100.0,
382,kellech01,1941,1.0,ALS194107080,NYA,AL,100.0,
383,keltnke01,1941,1.0,ALS194107080,CLE,AL,100.0,
384,leeth01,1941,1.0,ALS194107080,CHA,AL,100.0,
385,ruffire01,1941,1.0,ALS194107080,NYA,AL,1.0,
386,russoma01,1941,1.0,ALS194107080,NYA,AL,1.0,
387,smithed04,1941,1.0,ALS194107080,CHA,AL,100.0,
388,tebbebi01,1941,1.0,ALS194107080,DET,AL,1.0,
389,wyattwh01,1941,1.0,ALS194107080,BRO,NL,100.0,1.0
390,owenmi01,1941,1.0,ALS194107080,BRO,NL,100.0,12.0
391,mizejo01,1941,1.0,ALS194107080,SLN,NL,100.0,23.0
392,freylo01,1941,1.0,ALS194107080,CIN,NL,100.0,34.0
393,hackst01,1941,1.0,ALS194107080,CHN,NL,100.0,45.0
394,vaughar01,1941,1.0,ALS194107080,PIT,NL,100.0,56.0
395,moorete01,1941,1.0,ALS194107080,SLN,NL,100.0,67.0
396,reisepe01,1941,1.0,ALS194107080,BRO,NL,100.0,78.0
397,nichobi01,1941,1.0,ALS194107080,CHN,NL,100.0,89.0
