,playerID,yearID,stint,Glf,Gcf,Grf
3494,delahed01,1894,1.0,82.0,1.0,7.0
3495,donovpa01,1894,1.0,1.0,1.0,132.0
3496,dowdto01,1894,1.0,49.0,1.0,70.0
3497,duffyhu01,1894,1.0,5.0,121.0,1.0
3498,dugdada01,1894,1.0,3.0,1.0,1.0
3499,dungasa01,1894,1.0,1.0,1.0,11.0
3500,dungasa01,1894,26.0,1.0,1.0,9.0
3501,dwyerfr01,1894,1.0,1.0,1.0,11.0
3502,earlebi01,1894,1.0,2.0,1.0,1.0
3503,esperdu01,1894,1.0,1.0,1.0,2.0
3504,ewingbu01,1894,1.0,1.0,1.0,53.0
3505,frankch01,1894,1.0,78.0,1.0,2.0
3506,fullesh01,1894,1.0,1.0,1.0,3.0
3507,ganzech01,1894,1.0,2.0,1.0,3.0
3508,gradymi01,1894,1.0,2.0,1.0,2.0
3509,griffcl01,1894,1.0,1.0,4.0,5.0
3510,grifffr01,1894,1.0,2.0,1.0,2.0
3511,griffmi01,1894,1.0,1.0,106.0,1.0
3512,haddoge01,1894,26.0,1.0,1.0,2.0
3513,hamilbi01,1894,1.0,1.0,129.0,1.0
3514,hassabi01,1894,1.0,4.0,1.0,66.0
3515,hawlepi01,1894,1.0,1.0,1.0,2.0
3516,hoganma01,1894,1.0,1.0,1.0,7.0
3517,hoganma01,1894,26.0,2.0,2.0,29.0
3518,hollibu01,1894,1.0,109.0,6.0,9.0
3519,hoydu01,1894,1.0,1.0,126.0,1.0
3520,hutchbi01,1894,1.0,1.0,1.0,5.0
3521,keelewi01,1894,1.0,1.0,1.0,128.0
3522,kellejo01,1894,1.0,129.0,1.0,1.0
3523,lachaca01,1894,1.0,1.0,1.0,4.0
3524,langebi01,1894,1.0,2.0,106.0,3.0
3525,longhe01,1894,1.0,6.0,1.0,1.0
3526,malarjo01,1894,1.0,1.0,1.0,2.0
3527,masoner01,1894,1.0,2.0,1.0,1.0
3528,maulal01,1894,1.0,2.0,1.0,12.0
3529,mcaleji01,1894,1.0,1.0,65.0,1.0
3530,mccarja01,1894,1.0,6.0,1.0,21.0
3531,mccarto01,1894,1.0,119.0,10.0,1.0
3532,mercewi01,1894,1.0,1.0,1.0,5.0
3533,merribi01,1894,1.0,1.0,2.0,1.0
3534,merribi01,1894,26.0,3.0,1.0,1.0
3535,merribi01,1894,50.0,1.0,1.0,2.0
3536,milledo01,1894,1.0,3.0,1.0,3.0
3537,murphya01,1894,1.0,2.0,1.0,20.0
3538,nichoki01,1894,1.0,2.0,1.0,1.0
3539,nicolge01,1894,26.0,1.0,1.0,27.0
3540,oconnja01,1894,1.0,2.0,28.0,6.0
3541,orourti01,1894,1.0,2.0,1.0,18.0
3542,parroto01,1894,1.0,10.0,3.0,3.0
3543,payntge01,1894,1.0,1.0,2.0,1.0
3544,peitzjo01,1894,1.0,1.0,1.0,8.0
3545,radfopa01,1894,1.0,11.0,1.0,15.0
3546,reillch02,1894,1.0,5.0,1.0,2.0
3547,russepa01,1894,1.0,1.0,2.0,1.0
3548,ryanji01,1894,1.0,1.0,6.0,104.0
3549,scheifr01,1894,1.0,9.0,2.0,1.0
3550,selbaki01,1894,1.0,46.0,3.0,34.0
3551,shochge01,1894,1.0,2.0,29.0,7.0
3552,shugafr01,1894,1.0,1.0,122.0,1.0
3553,smithel01,1894,1.0,120.0,6.0,1.0
3554,smithol01,1894,1.0,1.0,1.0,39.0
3555,staffge01,1894,1.0,1.0,1.0,6.0
3556,staleha01,1894,1.0,1.0,2.0,1.0
3557,stenzja01,1894,1.0,6.0,126.0,1.0
3558,stiveja01,1894,1.0,9.0,3.0,7.0
3559,stockot01,1894,1.0,3.0,1.0,3.0
3560,stratsc01,1894,1.0,1.0,1.0,6.0
3561,stratsc01,1894,26.0,1.0,1.0,6.0
3562,sugdejo01,1894,1.0,1.0,2.0,1.0
3563,sullijo01,1894,1.0,1.0,1.0,2.0
3564,sullimi02,1894,1.0,1.0,1.0,2.0
3565,tebeage01,1894,1.0,9.0,54.0,1.0
3566,tebeage01,1894,26.0,5.0,24.0,1.0
3567,tennefr02,1894,1.0,4.0,3.0,2.0
3568,terryad01,1894,26.0,1.0,1.0,8.0
3569,thompsa01,1894,1.0,1.0,1.0,99.0
3570,tiernmi01,1894,1.0,1.0,1.0,111.0
3571,treadge01,1894,1.0,120.0,1.0,3.0
3572,tucketo01,1894,1.0,1.0,2.0,1.0
3573,turnetu01,1894,1.0,55.0,4.0,23.0
3574,twitcla01,1894,1.0,52.0,1.0,1.0
3575,vanhage01,1894,1.0,1.0,137.0,1.0
3576,vaughfa01,1894,1.0,5.0,2.0,4.0
3577,virtuja01,1894,1.0,1.0,17.0,6.0
3578,wardpi01,1894,1.0,7.0,4.0,4.0
3579,weavefa01,1894,1.0,3.0,1.0,34.0
3580,weavefa01,1894,26.0,2.0,1.0,1.0
3581,whitrbi01,1894,26.0,,,
3582,wilmowa01,1894,1.0,133.0,1.0,1.0
3583,zahnefr01,1894,1.0,1.0,1.0,3.0
3584,abbeych01,1895,1.0,4.0,98.0,32.0
3585,adkinhe01,1895,1.0,2.0,1.0,1.0
3586,anderjo01,1895,1.0,89.0,1.0,13.0
3587,anderva01,1895,1.0,2.0,1.0,1.0
3588,bannoji01,1895,1.0,2.0,1.0,121.0
3589,bannoto01,1895,1.0,14.0,1.0,9.0
3590,beamer01,1895,1.0,2.0,1.0,1.0
3591,blakeha01,1895,1.0,1.0,1.0,83.0
3592,bonnefr01,1895,26.0,1.0,1.0,6.0
3593,boydja01,1895,1.0,4.0,1.0,19.0
3594,breitte01,1895,1.0,6.0,5.0,8.0
3595,brodist01,1895,1.0,1.0,131.0,1.0
3596,brownto01,1895,1.0,2.0,82.0,1.0
3597,brownto01,1895,26.0,1.0,35.0,1.0
3598,burkeed01,1895,1.0,40.0,1.0,1.0
3599,burkeed01,1895,26.0,57.0,1.0,2.0
3600,burkeje01,1895,1.0,130.0,1.0,2.0
3601,burnehe01,1895,1.0,1.0,5.0,1.0
3602,burnsoy01,1895,1.0,20.0,1.0,1.0
3603,burnsoy01,1895,26.0,33.0,1.0,1.0
3604,butlefr01,1895,1.0,5.0,1.0,2.0
3605,careysc01,1895,1.0,1.0,2.0,1.0
3606,clarkfr01,1895,1.0,132.0,1.0,1.0
3607,colliji01,1895,1.0,1.0,8.0,12.0
3608,colliji01,1895,26.0,1.0,1.0,11.0
3609,coogada01,1895,1.0,1.0,1.0,3.0
3610,cooledu01,1895,1.0,115.0,9.0,2.0
3611,corbejo01,1895,1.0,4.0,1.0,1.0
3612,cunnibe01,1895,1.0,1.0,1.0,2.0
3613,dahlebi01,1895,1.0,1.0,2.0,1.0
3614,dailyco01,1895,1.0,2.0,1.0,1.0
3615,davisge01,1895,1.0,6.0,1.0,3.0
3616,deckege01,1895,1.0,26.0,9.0,25.0
3617,delahed01,1895,1.0,98.0,6.0,1.0
3618,dolanco01,1895,1.0,1.0,2.0,1.0
3619,donovpa01,1895,1.0,1.0,2.0,124.0
3620,dowdto01,1895,1.0,15.0,37.0,66.0
3621,duffyhu01,1895,1.0,1.0,130.0,1.0
3622,foutzda01,1895,1.0,8.0,3.0,12.0
3623,geninfr01,1895,1.0,15.0,4.0,13.0
3624,gettito01,1895,1.0,1.0,35.0,30.0
3625,gilrojo01,1895,1.0,4.0,1.0,1.0
3626,gleaski01,1895,1.0,5.0,1.0,1.0
3627,gradymi01,1895,1.0,4.0,1.0,3.0
3628,greybi01,1895,1.0,2.0,1.0,1.0
3629,griffcl01,1895,1.0,1.0,1.0,2.0
3630,griffmi01,1895,1.0,1.0,131.0,1.0
3631,grimjo01,1895,1.0,2.0,1.0,1.0
3632,gumbead01,1895,1.0,1.0,1.0,2.0
3633,hamilbi01,1895,1.0,4.0,120.0,1.0
3634,hassabi01,1895,1.0,1.0,1.0,76.0
3635,hineshu01,1895,1.0,1.0,1.0,3.0
3636,hoganma01,1895,1.0,1.0,6.0,1.0
3637,hogrige01,1895,1.0,11.0,49.0,9.0
3638,hollibu01,1895,1.0,6.0,28.0,1.0
3639,holmedu01,1895,1.0,1.0,4.0,27.0
3640,hoydu01,1895,1.0,63.0,42.0,5.0
3641,keelewi01,1895,1.0,1.0,1.0,131.0
3642,kellejo01,1895,1.0,130.0,2.0,1.0
3643,kissibi01,1895,26.0,2.0,1.0,4.0
3644,lachaca01,1895,1.0,1.0,1.0,4.0
3645,langebi01,1895,1.0,1.0,123.0,1.0
3646,lubypa01,1895,1.0,1.0,1.0,3.0
3647,lushbi01,1895,1.0,5.0,1.0,2.0
3648,maulal01,1895,1.0,3.0,1.0,3.0
3649,mcaleji01,1895,1.0,1.0,131.0,1.0
3650,mccarto01,1895,1.0,109.0,1.0,1.0
3651,mccreto01,1895,1.0,1.0,1.0,19.0
3652,mcganam01,1895,1.0,1.0,1.0,6.0
3653,mercewi01,1895,1.0,2.0,1.0,5.0
3654,milledo01,1895,1.0,1.0,1.0,22.0
3655,milledu01,1895,1.0,1.0,12.0,121.0
3656,minneda01,1895,1.0,1.0,3.0,1.0
3657,murphya01,1895,1.0,30.0,3.0,3.0
3658,nichoki01,1895,1.0,2.0,1.0,1.0
3659,ottenjo01,1895,1.0,2.0,2.0,1.0
3660,parroji01,1895,1.0,2.0,1.0,1.0
3661,parroto01,1895,1.0,2.0,9.0,1.0
3662,pondar01,1895,1.0,1.0,2.0,1.0
3663,prestwa01,1895,1.0,1.0,20.0,8.0
3664,reillch02,1895,1.0,1.0,1.0,2.0
3665,rusieam01,1895,1.0,1.0,2.0,1.0
3666,ryanja01,1895,1.0,1.0,1.0,2.0
3667,ryanji01,1895,1.0,1.0,1.0,108.0
3668,selbaki01,1895,1.0,117.0,1.0,2.0
3669,sextofr01,1895,1.0,2.0,1.0,1.0
3670,sheehbi01,1895,1.0,1.0,3.0,40.0
3671,shochge01,1895,1.0,17.0,3.0,22.0
3672,shugafr01,1895,1.0,1.0,23.0,6.0
3673,smithel01,1895,1.0,123.0,1.0,1.0
3674,staffge01,1895,1.0,13.0,1.0,1.0
3675,stenzja01,1895,1.0,1.0,129.0,1.0
3676,stiveja01,1895,1.0,1.0,2.0,2.0
3677,stockot01,1895,1.0,1.0,1.0,3.0
3678,stratsc01,1895,1.0,1.0,5.0,1.0
3679,sulliji01,1895,1.0,1.0,1.0,2.0
3680,sullijo01,1895,1.0,4.0,3.0,2.0
3681,sweenda01,1895,1.0,1.0,2.0,22.0
3682,tayloja01,1895,1.0,1.0,1.0,2.0
3683,tebeage01,1895,1.0,2.0,1.0,49.0
3684,tebeapu01,1895,1.0,1.0,1.0,3.0
3685,tennefr02,1895,1.0,26.0,4.0,1.0
3686,terryad01,1895,1.0,1.0,1.0,2.0
3687,thompsa01,1895,1.0,1.0,1.0,118.0
3688,tiernmi01,1895,1.0,1.0,1.0,119.0
3689,treadge01,1895,1.0,1.0,1.0,86.0
3690,turnetu01,1895,1.0,32.0,10.0,16.0
3691,vanhage01,1895,1.0,1.0,131.0,1.0
3692,wilmowa01,1895,1.0,108.0,1.0,1.0
3693,wrighjo01,1895,1.0,1.0,44.0,18.0
3694,abbeych01,1896,1.0,3.0,12.0,66.0
3695,anderjo01,1896,1.0,34.0,10.0,27.0
3696,bannoji01,1896,1.0,3.0,2.0,74.0
3697,bannoto01,1896,1.0,2.0,2.0,1.0
3698,becklja01,1896,1.0,1.0,4.0,1.0
3699,becklja01,1896,26.0,3.0,1.0,1.0
3700,blakeha01,1896,1.0,1.0,13.0,92.0
3701,breitte01,1896,1.0,7.0,1.0,3.0
3702,brodist01,1896,1.0,1.0,132.0,1.0
3703,brownto01,1896,1.0,1.0,114.0,3.0
3704,burkeed01,1896,1.0,116.0,6.0,2.0
3705,burkeje01,1896,1.0,133.0,1.0,1.0
3706,clarkfr01,1896,1.0,131.0,1.0,1.0
3707,connafr01,1896,1.0,31.0,1.0,1.0
3708,cooledu01,1896,1.0,41.0,1.0,1.0
3709,cooledu01,1896,26.0,23.0,41.0,3.0
3710,crossla01,1896,1.0,1.0,3.0,1.0
3711,cuppyni01,1896,1.0,1.0,1.0,2.0
3712,davisge01,1896,1.0,4.0,1.0,1.0
3713,davisha01,1896,1.0,40.0,2.0,1.0
3714,davisha01,1896,26.0,10.0,1.0,2.0
3715,deckege01,1896,1.0,68.0,4.0,2.0
3716,delahed01,1896,1.0,99.0,1.0,1.0
3717,dextech01,1896,1.0,1.0,47.0,2.0
3718,donahre01,1896,1.0,2.0,1.0,1.0
3719,donovpa01,1896,1.0,1.0,1.0,131.0
3720,douglkl01,1896,1.0,30.0,6.0,42.0
3721,dowdto01,1896,1.0,1.0,49.0,1.0
3722,duffyhu01,1896,1.0,114.0,7.0,1.0
3723,everibi01,1896,1.0,28.0,7.0,3.0
3724,flynnge01,1896,1.0,30.0,1.0,1.0
3725,foutzda01,1896,1.0,1.0,1.0,2.0
3726,frasech01,1896,1.0,1.0,3.0,1.0
3727,frienda01,1896,1.0,2.0,1.0,1.0
3728,geierph01,1896,1.0,3.0,1.0,11.0
3729,germale01,1896,26.0,1.0,2.0,1.0
3730,gleaski01,1896,1.0,1.0,2.0,1.0
3731,greybi01,1896,1.0,2.0,1.0,3.0
3732,griffmi01,1896,1.0,1.0,122.0,1.0
3733,hamilbi01,1896,1.0,7.0,125.0,1.0
3734,hartbi01,1896,1.0,5.0,2.0,4.0
3735,hemmige01,1896,1.0,2.0,1.0,2.0
3736,hollibu01,1896,1.0,11.0,4.0,4.0
3737,holmedu01,1896,1.0,1.0,27.0,8.0
3738,hoydu01,1896,1.0,1.0,120.0,1.0
3739,hulenbi01,1896,1.0,1.0,13.0,1.0
3740,jonesfi01,1896,1.0,1.0,1.0,103.0
3741,keelewi01,1896,1.0,3.0,1.0,124.0
3742,kellejo01,1896,1.0,129.0,1.0,3.0
3743,kissibi01,1896,1.0,4.0,1.0,1.0
3744,langebi01,1896,1.0,1.0,121.0,1.0
3745,lushbi01,1896,1.0,11.0,15.0,69.0
3746,mcaleji01,1896,1.0,1.0,116.0,1.0
3747,mcallsp01,1896,1.0,1.0,1.0,5.0
3748,mcbrial01,1896,1.0,10.0,1.0,1.0
3749,mccarto01,1896,1.0,102.0,1.0,2.0
3750,mccaupa01,1896,1.0,1.0,1.0,2.0
3751,mccorba01,1896,1.0,1.0,1.0,2.0
3752,mccreto01,1896,1.0,1.0,3.0,109.0
3753,mcfared01,1896,1.0,1.0,1.0,3.0
3754,mcfarhe01,1896,1.0,4.0,19.0,10.0
3755,mercewi01,1896,1.0,1.0,2.0,1.0
3756,mertesa01,1896,1.0,2.0,34.0,2.0
3757,milledo01,1896,1.0,2.0,3.0,6.0
3758,milledu01,1896,1.0,2.0,1.0,124.0
3759,morrito02,1896,1.0,1.0,1.0,3.0
3760,nichoki01,1896,1.0,1.0,1.0,3.0
3761,nilanto01,1896,1.0,7.0,1.0,8.0
3762,oconnja01,1896,1.0,1.0,4.0,10.0
3763,parkedo01,1896,1.0,1.0,2.0,1.0
3764,parroto01,1896,1.0,5.0,79.0,27.0
3765,payneha01,1896,1.0,2.0,1.0,1.0
3766,pickeol01,1896,1.0,4.0,45.0,1.0
3767,quinnjo02,1896,26.0,2.0,2.0,7.0
3768,rogerji01,1896,1.0,1.0,2.0,1.0
3769,ryanji01,1896,1.0,1.0,1.0,128.0
3770,selbaki01,1896,1.0,124.0,1.0,3.0
3771,seymocy01,1896,1.0,1.0,2.0,1.0
3772,shearjo01,1896,1.0,1.0,1.0,17.0
3773,sheehbi01,1896,1.0,2.0,1.0,6.0
3774,shochge01,1896,1.0,3.0,4.0,6.0
3775,smithel01,1896,1.0,122.0,1.0,1.0
3776,staffge01,1896,1.0,54.0,1.0,1.0
3777,stenzja01,1896,1.0,1.0,114.0,1.0
3778,stiveja01,1896,1.0,4.0,3.0,8.0
3779,sugdejo01,1896,1.0,1.0,5.0,1.0
3780,sullijo01,1896,1.0,9.0,38.0,1.0
3781,sullijo01,1896,26.0,46.0,1.0,1.0
3782,tayloja01,1896,1.0,1.0,2.0,2.0
3783,tennefr02,1896,1.0,8.0,1.0,54.0
3784,thompsa01,1896,1.0,1.0,1.0,119.0
3785,thornwa01,1896,1.0,1.0,3.0,2.0
3786,tiernmi01,1896,1.0,1.0,1.0,133.0
3787,treadge01,1896,1.0,1.0,1.0,2.0
3788,turnetu01,1896,1.0,2.0,8.0,1.0
3789,turnetu01,1896,26.0,1.0,1.0,52.0
3790,ulricge01,1896,1.0,12.0,1.0,1.0
3791,vanhage01,1896,1.0,1.0,133.0,1.0
3792,wallabo01,1896,1.0,4.0,7.0,16.0
3793,wrighjo01,1896,1.0,1.0,1.0,3.0
3794,wrighjo01,1896,26.0,1.0,13.0,1.0
3795,abbeych01,1897,1.0,3.0,2.0,78.0
3796,allenbo01,1897,1.0,1.0,2.0,1.0
3797,anderjo01,1897,1.0,115.0,1.0,1.0
3798,beeched02,1897,1.0,4.0,1.0,1.0
3799,beldeir01,1897,1.0,1.0,1.0,9.0
3800,bergema01,1897,1.0,1.0,2.0,1.0
3801,blakeha01,1897,1.0,3.0,26.0,6.0
3802,bresnro01,1897,1.0,1.0,2.0,1.0
3803,brodist01,1897,1.0,1.0,100.0,1.0
3804,brownto01,1897,1.0,1.0,115.0,1.0
3805,burkeed01,1897,1.0,94.0,1.0,2.0
3806,burkeje01,1897,1.0,127.0,2.0,1.0
3807,callani01,1897,1.0,13.0,10.0,1.0
3808,clarkfr01,1897,1.0,126.0,4.0,1.0
3809,clarkhe01,1897,1.0,1.0,1.0,3.0
3810,clarkwi01,1897,1.0,8.0,1.0,1.0
3811,cookefr01,1897,1.0,1.0,1.0,6.0
3812,cooledu01,1897,1.0,1.0,108.0,24.0
3813,corbejo01,1897,1.0,2.0,1.0,1.0
3814,crossla01,1897,1.0,1.0,1.0,3.0
3815,cunnibe01,1897,1.0,1.0,1.0,3.0
3816,davisha01,1897,1.0,1.0,8.0,10.0
3817,deckege01,1897,1.0,75.0,1.0,2.0
3818,delahed01,1897,1.0,128.0,1.0,2.0
3819,dextech01,1897,1.0,4.0,15.0,17.0
3820,donahre01,1897,1.0,2.0,2.0,1.0
3821,donovpa01,1897,1.0,1.0,1.0,120.0
3822,douglkl01,1897,1.0,29.0,3.0,14.0
3823,dowdto01,1897,1.0,1.0,31.0,1.0
3824,dowdto01,1897,26.0,1.0,24.0,51.0
3825,duffyhu01,1897,1.0,129.0,1.0,1.0
3826,dunnja01,1897,1.0,4.0,1.0,1.0
3827,everibi01,1897,1.0,5.0,5.0,1.0
3828,frasech01,1897,1.0,2.0,1.0,1.0
3829,frienda01,1897,1.0,1.0,1.0,2.0
3830,gardnji01,1897,1.0,4.0,1.0,4.0
3831,gearda01,1897,1.0,1.0,7.0,1.0
3832,geierph01,1897,1.0,3.0,4.0,41.0
3833,gettich01,1897,1.0,4.0,1.0,1.0
3834,gettmja01,1897,1.0,1.0,1.0,37.0
3835,gradymi01,1897,26.0,1.0,1.0,2.0
3836,griffcl01,1897,1.0,2.0,2.0,1.0
3837,griffmi01,1897,1.0,1.0,134.0,1.0
3838,hamilbi01,1897,1.0,1.0,126.0,1.0
3839,hannipa01,1897,1.0,2.0,3.0,1.0
3840,harledi01,1897,1.0,2.0,88.0,1.0
3841,hartbi01,1897,1.0,3.0,4.0,2.0
3842,hernoto01,1897,1.0,5.0,1.0,1.0
3843,hoffebi01,1897,1.0,3.0,2.0,2.0
3844,hollibu01,1897,1.0,33.0,7.0,5.0
3845,holmedu01,1897,26.0,78.0,1.0,1.0
3846,housejo01,1897,1.0,8.0,8.0,20.0
3847,hoydu01,1897,1.0,1.0,128.0,1.0
3848,huelsfr01,1897,1.0,3.0,1.0,1.0
3849,jonesfi01,1897,1.0,3.0,1.0,133.0
3850,keelewi01,1897,1.0,1.0,1.0,129.0
3851,kellejo01,1897,1.0,130.0,1.0,1.0
3852,kissibi01,1897,1.0,7.0,2.0,1.0
3853,klobefr01,1897,1.0,1.0,1.0,3.0
3854,lajoina01,1897,1.0,3.0,1.0,19.0
3855,lallyda01,1897,1.0,82.0,2.0,2.0
3856,langebi01,1897,1.0,1.0,118.0,1.0
3857,leahyto01,1897,1.0,8.0,5.0,3.0
3858,leahyto01,1897,26.0,3.0,9.0,1.0
3859,longhe01,1897,1.0,2.0,1.0,1.0
3860,lushbi01,1897,1.0,1.0,1.0,4.0
3861,mcaleji01,1897,1.0,2.0,24.0,1.0
3862,mcallsp01,1897,1.0,2.0,4.0,25.0
3863,mccreto01,1897,1.0,2.0,2.0,87.0
3864,mccreto01,1897,26.0,1.0,1.0,46.0
3865,mcfared01,1897,1.0,4.0,1.0,1.0
3866,milledu01,1897,1.0,1.0,1.0,119.0
3867,nancedo01,1897,1.0,1.0,8.0,29.0
3868,nortoef01,1897,1.0,4.0,1.0,1.0
3869,obrieto02,1897,1.0,14.0,2.0,11.0
3870,oconnja01,1897,1.0,1.0,31.0,23.0
3871,orthal01,1897,1.0,4.0,4.0,1.0
3872,payneha01,1897,1.0,2.0,1.0,1.0
3873,pickeol01,1897,1.0,1.0,62.0,2.0
3874,pickeol01,1897,26.0,2.0,46.0,2.0
3875,pondar01,1897,1.0,2.0,1.0,1.0
3876,powelja01,1897,1.0,1.0,1.0,2.0
3877,quinnjo02,1897,1.0,2.0,6.0,1.0
3878,ritchcl01,1897,1.0,11.0,2.0,12.0
3879,ryanji01,1897,1.0,1.0,1.0,136.0
3880,selbaki01,1897,1.0,124.0,1.0,1.0
3881,seymocy01,1897,1.0,3.0,5.0,1.0
3882,sheckji01,1897,1.0,1.0,1.0,3.0
3883,shochge01,1897,1.0,4.0,2.0,1.0
3884,smithal01,1897,1.0,15.0,3.0,3.0
3885,smithel01,1897,1.0,123.0,1.0,1.0
3886,sockach01,1897,1.0,1.0,2.0,67.0
3887,staffge01,1897,1.0,6.0,1.0,1.0
3888,staffge01,1897,26.0,5.0,3.0,2.0
3889,stahlch01,1897,1.0,2.0,1.0,110.0
3890,stallge01,1897,1.0,1.0,1.0,2.0
3891,stenzja01,1897,1.0,1.0,131.0,1.0
3892,stiveja01,1897,1.0,7.0,11.0,15.0
3893,tanneje01,1897,1.0,5.0,28.0,3.0
3894,tayloja01,1897,1.0,1.0,2.0,1.0
3895,tennefr02,1897,1.0,1.0,1.0,5.0
3896,thompsa01,1897,1.0,1.0,1.0,4.0
3897,thornwa01,1897,1.0,49.0,9.0,4.0
3898,tiernmi01,1897,1.0,39.0,1.0,89.0
3899,turnetu01,1897,1.0,1.0,1.0,102.0
3900,vanhage01,1897,1.0,1.0,129.0,1.0
3901,wagneho01,1897,1.0,2.0,53.0,1.0
3902,wallabo01,1897,1.0,2.0,1.0,1.0
3903,wilmowa01,1897,1.0,6.0,2.0,4.0
3904,wilsopa01,1897,1.0,1.0,5.0,1.0
3905,wilsoze01,1897,1.0,,,
3906,wriglze01,1897,1.0,5.0,14.0,20.0
3907,yeagege01,1897,1.0,3.0,2.0,8.0
3908,abbated01,1898,1.0,1.0,1.0,2.0
3909,anderjo01,1898,1.0,3.0,2.0,3.0
3910,anderjo01,1898,26.0,14.0,79.0,3.0
3911,anderjo01,1898,50.0,18.0,1.0,1.0
3912,ballar01,1898,1.0,1.0,2.0,1.0
3913,beeched02,1898,1.0,1.0,9.0,1.0
3914,blakeha01,1898,1.0,2.0,23.0,114.0
3915,breitte01,1898,1.0,3.0,1.0,1.0
3916,brodist01,1898,1.0,1.0,43.0,1.0
3917,brodist01,1898,26.0,1.0,24.0,1.0
3918,brownto01,1898,1.0,1.0,16.0,1.0
3919,burkeje01,1898,1.0,148.0,2.0,2.0
3920,callani01,1898,1.0,2.0,1.0,9.0
3921,carseki01,1898,1.0,1.0,1.0,9.0
3922,chancfr01,1898,1.0,2.0,2.0,16.0
3923,clarkfr01,1898,1.0,148.0,1.0,3.0
3924,clarkhe01,1898,1.0,1.0,2.0,1.0
3925,clarkjo02,1898,1.0,3.0,1.0,5.0
3926,clingbi01,1898,1.0,1.0,2.0,1.0
3927,cooledu01,1898,1.0,1.0,149.0,1.0
3928,crookja01,1898,1.0,2.0,2.0,1.0
3929,davisha01,1898,1.0,1.0,7.0,1.0
3930,davisha01,1898,26.0,1.0,1.0,2.0
3931,deckege01,1898,26.0,1.0,1.0,7.0
3932,delahed01,1898,1.0,144.0,1.0,1.0
3933,dextech01,1898,1.0,1.0,1.0,95.0
3934,dinnebi01,1898,1.0,2.0,2.0,1.0
3935,donovbi01,1898,1.0,7.0,7.0,9.0
3936,donovpa01,1898,1.0,1.0,1.0,147.0
3937,dowdto01,1898,1.0,10.0,43.0,82.0
3938,doyleja01,1898,26.0,7.0,1.0,33.0
3939,duffyhu01,1898,1.0,115.0,40.0,1.0
3940,dunnja01,1898,1.0,2.0,3.0,2.0
3941,eaglebi01,1898,1.0,2.0,1.0,2.0
3942,flickel01,1898,1.0,1.0,1.0,133.0
3943,fostepo01,1898,1.0,18.0,1.0,5.0
3944,frankfr01,1898,1.0,1.0,7.0,12.0
3945,freembu01,1898,1.0,1.0,1.0,30.0
3946,fultzda01,1898,1.0,9.0,4.0,4.0
3947,gettich01,1898,1.0,1.0,2.0,21.0
3948,gettmja01,1898,1.0,7.0,20.0,114.0
3949,gilbeja01,1898,1.0,1.0,2.0,2.0
3950,gilbeja01,1898,26.0,1.0,1.0,2.0
3951,gradymi01,1898,1.0,8.0,8.0,17.0
3952,greenda01,1898,1.0,9.0,3.0,38.0
3953,griffmi01,1898,1.0,1.0,134.0,1.0
3954,hallru01,1898,1.0,1.0,1.0,2.0
3955,hamilbi01,1898,1.0,1.0,110.0,1.0
3956,harledi01,1898,1.0,135.0,6.0,2.0
3957,hartsto01,1898,1.0,1.0,1.0,22.0
3958,heidrem01,1898,1.0,2.0,13.0,8.0
3959,hickmch01,1898,1.0,7.0,2.0,1.0
3960,hoffebi01,1898,1.0,3.0,3.0,1.0
3961,hollibu01,1898,1.0,3.0,27.0,1.0
3962,holmedu01,1898,1.0,12.0,3.0,10.0
3963,holmedu01,1898,26.0,113.0,1.0,1.0
3964,hoydu01,1898,1.0,1.0,148.0,1.0
3965,hugheja01,1898,1.0,1.0,11.0,6.0
3966,isbelfr01,1898,1.0,5.0,13.0,12.0
3967,jennihu01,1898,1.0,1.0,1.0,2.0
3968,jonesfi01,1898,1.0,1.0,5.0,144.0
3969,keelewi01,1898,1.0,1.0,1.0,128.0
3970,keistbi01,1898,1.0,1.0,1.0,2.0
3971,kellejo01,1898,1.0,40.0,83.0,1.0
3972,killefr01,1898,26.0,3.0,1.0,3.0
3973,kilroma01,1898,1.0,2.0,1.0,12.0
3974,kitsofr01,1898,1.0,1.0,5.0,8.0
3975,klobefr01,1898,1.0,1.0,2.0,2.0
3976,lachaca01,1898,1.0,12.0,3.0,1.0
3977,laddhi01,1898,26.0,2.0,1.0,1.0
3978,langebi01,1898,1.0,1.0,111.0,1.0
3979,latimta01,1898,1.0,1.0,1.0,3.0
3980,maulal01,1898,1.0,1.0,2.0,1.0
3981,mcaleji01,1898,1.0,2.0,102.0,2.0
3982,mcallsp01,1898,1.0,1.0,5.0,5.0
3983,mcbrial01,1898,1.0,5.0,115.0,2.0
3984,mccarja01,1898,1.0,137.0,1.0,1.0
3985,mccreto01,1898,1.0,2.0,1.0,36.0
3986,mccreto01,1898,26.0,1.0,47.0,6.0
3987,mcfarhe01,1898,1.0,14.0,4.0,2.0
3988,mcgrajo01,1898,1.0,1.0,4.0,1.0
3989,mchalbo01,1898,1.0,1.0,10.0,1.0
3990,mcphebi01,1898,1.0,1.0,1.0,4.0
3991,mcquama01,1898,1.0,2.0,1.0,1.0
3992,mercewi01,1898,1.0,3.0,18.0,1.0
3993,mertesa01,1898,1.0,5.0,6.0,54.0
3994,milledu01,1898,1.0,1.0,1.0,152.0
